idindividu;identite;prenom;nom;surnom;provVilleT;titreT;titreTN;professionT;professionTN;chargeEcclT;chargeEcclTN;provDiocT;santeT;statutT;statutTN;titre2T;titre2TN;profession2T;profession2TN;genre
2867;peyre durbe;peyre;durbe;de genoa;NULL;maitre;maitre;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1211;petrus davidis;petrus;davidis;NULL;NULL;maitre;maitre;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1201;laponis de ruspo;laponis;de ruspo;NULL;NULL;seigneur;seigneur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1204;lanfranchi sicapanis;lanfranchi;sicapanis;NULL;NULL;seigneur;seigneur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1226;johannes de merannesio;johannes;de merannesio;NULL;NULL;seigneur;seigneur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1213;alazatie arnaude;alazatie;arnaude;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1216;raymunde candelarie;raymunde;candelarie;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1234;johanne dalfie;johanne;dalfie;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1244;johanne jacobi;johanne;jacobi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1253;catherine de adura;catherine;de adura;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1254;cathone vannerii;cathone;vannerii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1250;h�pital sancti benedicti;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;communaute
1260;gaudiose boqueri;gaudiose;boqueri;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1272;johannete bonardelli;johannete;bonardelli;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1197;pontius berilhi;pontius;berilhi;NULL;NULL;NULL;NULL;notaire;notaire;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1299;anthonius garnerii;anthonius;garnerii;NULL;NULL;maitre;maitre;notaire;notaire;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2490;joanna thomas de leu;joanna;thomas de leu;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2547;monet folquier;monet;folquier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;jjjjj
2729;guillaume noble;guillaume;noble;NULL;NULL;NULL;NULL;courrier du pape;courrier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2889;anthonius de caos;anthonius;de caos;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
378;colinetus ou nicolaus ramundi;colinetus ou nicolaus;ramundi;NULL;NULL;NULL;NULL;palefrenier du cardinal guillaume de la jugie;palefrenier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2891;joan de pin;joan;de pin;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;deja mort en 1358;NULL;NULL;NULL;NULL;NULL;NULL;homme
2549;hermintane folquier;hermintane;folquier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2556;lausa aufreza;lausa;aufreza;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2691;peyre tegula;peyre;tegula;NULL;NULL;NULL;NULL;abreviateur du pape;abreviateur;pretre;pretre;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2565;milonessa robert;milonessa;robert;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2684;raymon frontal;raymon;frontal;NULL;NULL;NULL;NULL;grossateur du pape;grossateur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2752;colin de guoyn;colin;de guoyn;NULL;NULL;NULL;NULL;marchand;marchand;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2753;perrinet lautengier;perrinet;lautengier;NULL;NULL;NULL;NULL;marchand;marchand;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2697;peyre dalhant;peyre;dalhant;NULL;NULL;NULL;NULL;courrier du pape;courrier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2758;jaumet laurens;jaumet;laurens;NULL;NULL;NULL;NULL;docteur;docteur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2762;galliatus de cuma;galliatus;de cuma;NULL;NULL;NULL;NULL;changeur;changeur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2641;rafael fijac;rafael;fijac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2754;peyre valent;peyre;valent;NULL;NULL;NULL;NULL;boucher;boucher;NULL;NULL;diocese de clermont-ferrand;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2644;saurimon sufren;saurimon;sufren;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2648;bertran gavaldan;bertran;gavaldan;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2649;lambert gavauda;lambert;gavauda;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2650;gauffridus brardi;gauffridus;brardi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2651;laurens de buycet;laurens;de buycet;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2890;berengaria de pin;berengaria;de pin;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2892;bernard de roviera;bernard;de roviera;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1248;bernardus aloyni;bernardi;aloyni;NULL;NULL;seigneur;seigneur;NULL;NULL;prieur de courthezon;prieur;NULL;mort prevot;NULL;NULL;NULL;NULL;NULL;NULL;homme
1778;odeta pelati;odeta;pelati;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2893;bertomieu de veyries;bertomieu;de veyries;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1300;stephanus husoli;stephanus;husoli;NULL;NULL;maitre;maitre;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1310;petrus de segureto;petrus;de segureto;NULL;NULL;seigneur;seigneur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1312;petrus tausanichi;petrus;tausanichi;NULL;NULL;maitre;maitre;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1294;johannes bessonis;johannes;bessonis;NULL;NULL;maitre;maitre;notaire;notaire;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1302;johannes boquien;johannes;boquien;NULL;NULL;maitre;maitre;notaire;notaire;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1320;petrus gay;petrus;gay;NULL;NULL;maitre;maitre;notaire de la cour temporelle;notaire;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1337;guillelmus de riali;guillelmus;de riali;NULL;NULL;seigneur;seigneur;syndic;syndic;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1339;johannes riperie;johannes;riperie;NULL;NULL;seigneur;seigneur;notaire de la cour;notaire;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1359;guillelmus mathei;guillelmus;mathei;NULL;NULL;maitre;maitre;notaire;notaire;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1313;aymericus burgensem;aymericus;burgensem;NULL;NULL;seigneur;seigneur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1314;hugonus de riali;hugonus;de riali;NULL;NULL;damoiseau;damoiseau;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1317;galhardus chaputii;galhardus;chaputii;NULL;NULL;maitre;maitre;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2229;odeta ati;odeta;ati;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2894;bertran de bederrida;bertran;de bederrida;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2223;micheleta petit;micheleta;petit;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1579;donzeleta philiberti;donzeleta;philiberti;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1329;esteve feron;esteve;feron;NULL;NULL;NULL;NULL;bayle;baile;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1704;johannes de misimbertz;johannes;de misimbertz;NULL;NULL;maitre;maitre;procureur en cour de rome;procureur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1368;petrus de malausana;petrus;de malausana;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
689;agnesie de loco;agnesie;de loco;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
875;alziatius de podio luperio;alziatius;de podio luperio;NULL;NULL;seigneur de croagnes;seigneur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
783;huguitio ou gocho de peroza;huguitio ou gocho;de peroza;NULL;NULL;NULL;NULL;courrier du pape;courrier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
968;pontius guiberti;pontius;guiberti;NULL;NULL;NULL;NULL;marchand ou bourgeois;marchand;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2545;pont berela;pont;berela;NULL;avignon;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;citoyen d avignon;citoyen d avignon;NULL;NULL;NULL;NULL;homme
2548;arnaudet folquier;arnaudet;folquier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2563;saurina raynauda;saurina;raynauda;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2569;benezech fijac;benezech;fijac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2571;joan arnols;joan;arnols;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2616;robert alvet;robert;alvet;NULL;NULL;NULL;NULL;marchand;marchand;NULL;NULL;dioese de coutances;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2542;francesc xristol;francesc;xristol;NULL;poggibonsi;NULL;NULL;marchand;marchand;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
2558;joan teulier;joan;teulier;NULL;avignon;bourgeois;bourgeois;chaussetier;chaussetier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2537;fransesc de olobrega;fransesc;de olobrega;NULL;avignon;NULL;NULL;drapier;drapier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2539;peyre manaldo;peyre;manaldo;NULL;florence;NULL;NULL;boucher;boucher;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2540;guido manaldo;guido;manaldo;NULL;florence;NULL;NULL;boucher;boucher;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2564;luc abat;luc;abat;NULL;florence;NULL;NULL;changeur;changeur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2507;albert mulet;albert;mulet;NULL;NULL;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2560;perrin bot;perrin;bot;NULL;avignon;damoiseau;damoiseau;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
350;heredes petri giraudi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
93;dulcia helie;dulcia;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1194;robertus de turre;robertus;de turre;NULL;NULL;seigneur;seigneur;abreviateur du pape;abreviateur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
904;guillelmus de azilhano;guillelmus;de azilhano;NULL;NULL;damoiseau;damoiseau;huissier du pape;huissier;NULL;NULL;NULL;NULL;NULL;NULL;ecuyer du pape;ecuyer;sergent d armes du pape;sergent d armes;homme
615;johannes dauronis;johannes;dauronis;NULL;NULL;seigneur;seigneur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;chevalier;chevalier;NULL;NULL;homme
1210;jacoba flors;jacoba;flors;NULL;NULL;maitre;maitre;procureur en cour de rome;procureur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
612;jacobus de sancta agatha;jacobus;de sancta agatha;NULL;NULL;maitre;maitre;procureur en cour de rome;procureur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
646;guillelmus castanher;guillelmus;castanher;vianesi;NULL;NULL;NULL;jardinier;jardinier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
616;guillelmus raymundi;guillelmus;raymundi;NULL;NULL;damoiseau;damoiseau;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
636;guillelmus amici;guillelmus;amici;NULL;NULL;seigneur;seigneur;NULL;NULL;patriarche de jerusalem;patriarche;NULL;NULL;citoyen d avignon;citoyen d avignon;NULL;NULL;NULL;NULL;homme
2881;ademarius de agrifolio;ademarius;de agrifolio;NULL;NULL;seigneur;seigneur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;chevalier;chevalier;NULL;NULL;homme
2882;joan argenton;joan;argenton;NULL;NULL;NULL;NULL;portier du pape;portier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2887;raymon de sazo;raymon;de sazo;NULL;NULL;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2880;giraut bedel;giraut;bedel;NULL;NULL;maitre;maitre;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2925;laugier bermon;laugier;bermon;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2883;heres de bertran bescarel;bertran;bescarel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
2884;bertran bescarel;bertran;bescarel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2885;moneta teyseyris;moneta;teuseyris;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2886;alayzays de sazo;alayzays;de sazo;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2888;alycarda alvernas;alycarda;alvernas;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2926;laurens chartras;laurens;chartras;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1377;catherina de cornis;catherina;de cornis;NULL;NULL;seigneure;dame;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1739;johanneta poleta;johanneta;poleta;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2475;mona de milan;mona;de milan;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2478;anthoneta salinis;anthoneta;salinis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2480;laurentia martini;laurentia;martini;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1756;margarita poterii;margarita;poterii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1363;beleta nigri;beleta;nigri;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1367;mona rigori;mona;rigori;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1369;audeta de verduno;audeta;de verduno;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1374;quatarinia guge;quatarinia;guge;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1378;jaumeta danie;jaumeta;danie;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1381;jacmeta de perti;jacmeta;de perti;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1375;jacomine rostagni;jacomine;rostagni;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
695;anibaldus de cicano;anibaldus;de cicano;NULL;NULL;seigneur;seigneur;NULL;NULL;cardinal de naples;cardinal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
698;petrus judicis;petrus;judicis;NULL;NULL;seigneur;seigneur;NULL;NULL;archeveque de narbonne;archeveque;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2620;bertran fornier;bertran;fornier;NULL;avignon;NULL;NULL;epicier;epicier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2629;rostanh faraut;rostanh;faraut;NULL;avignon;NULL;NULL;drapier;drapier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2577;pont vielh;pont;vielh;NULL;NULL;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2574;lambert gavadan;lambert;gavadan;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2612;peyre verger;peyre;verger;NULL;NULL;NULL;NULL;cuisinier de l eveque de saintes;cuisinier;NULL;NULL;eveche de saintes;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1387;blanqueta fabri;blanqueta;fabri;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2575;marieta de deux;marieta;de deux;NULL;NULL;NULL;NULL;NULL;NULL;religieuse du monastere de sainte catherine;religieuse;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2576;beleta de deux;beleta;de deux;NULL;NULL;NULL;NULL;NULL;NULL;religieuse du monastere de sainte catherine;religieuse;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2573;belianda gavaudan;belianda;gavaudan;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1227;petronilla benedicti;petronilla;benedicti;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1255;clareta vite;clareta;vite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1257;francisca boqueri;francisca;boqueri;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1258;francisca johannis;francisca;johannis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1261;gaufrida de turre;gaufrida;de turre;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1264;guillelma de cistarano;guillelma;de cistarano;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1267;jacoba raynaudi;jacoba;raynaudi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2907;guilhem de cornillon;guilhem;de cornillon;NULL;avignon;NULL;NULL;curatier;curatier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2944;peyre adam;peyre;adam;NULL;avignon;NULL;NULL;marchand;marchand;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2903;francesc raymon;francesc;raymon;NULL;avignon;bourgeois;bourgeois;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2916;jaucme faraut;jaucme;faraut;NULL;avignon;damoiseau;damoiseau;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2923;joan terrin;joan;terrin;NULL;florence;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2635;raymundus forgeron;raymundus;forgeron;NULL;NULL;NULL;NULL;chandelier;chandelier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2636;guillaume de vilato;guillaume;de vilato;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
114;alaizeta salvatoris;alaizeta;salvatoris;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
120;catherina fabri;catherina;fabri;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
510;jordana milhatii;jordana;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
54;catherina de rome;catherina;de rome;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
58;sanxia motonerie;sanxia;motonerie;NULL;NULL;seigneure;dame;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
70;dolsalina bossa;dolsalina;bossa;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
77;johanneta de piscariis;johanneta;de piscariis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
91;timburgis vayrane;timburgis ou burgueta;vayrane;gardelle;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
95;peironeta johanne;peironeta;johanne;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
96;jacoba johannis;jacoba;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
97;guillerma de fabrica;guillerma;de fabrica;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
102;margarita sperandei;margarita;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
106;dolsalina davina;dolsalina;davina;dels uchautz;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
119;guillermeta boerie;guillermeta;boerie;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
150;alzatia firman;alzatia;firman;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
