"idIndividu","identite","prenom","nom","surnom","provVille","titre","profession","chargeEccl","sante","provDioc","statut","residence","titre2","profession2","identiteNorm","genre"
2565,"milonessa robert","milonessa","robert",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2684,"raymon frontal","raymon","frontal",NULL,NULL,NULL,"grossator pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2752,"colin de guoyn","colin","de guoyn",NULL,NULL,NULL,"merchant",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2753,"perrinet lautengier","perrinet","lautengier",NULL,NULL,NULL,"merchant",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
378,"colinetus sive nicolaus ramundi ","colinetus sive nicolaus","ramundi",NULL,NULL,NULL,"palefrenarius cardinalis guillelmi judicis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"colinetus sive nicola ramund","homme"
2758,"jaumet laurens","jaumet","laurens",NULL,NULL,NULL,"doctor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2762,"galliatus de cuma","galliatus","de cuma",NULL,NULL,NULL,"cambiador",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2641,"rafael fijac","rafael","fijac",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2754,"peyre valent","peyre","valent",NULL,NULL,NULL,"boucher",NULL,NULL,"diocese de clermont",NULL,NULL,NULL,NULL,NULL,"homme"
2644,"saurimon sufren","saurimon","sufren",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2648,"bertran gavaldan","bertran","gavaldan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2649,"lambert gavauda","lambert","gavauda",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2650,"gauffridus brardi","gauffridus","brardi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2651,"laurens de buycet","laurens","de buycet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2891,"joan de pin","joan","de pin",NULL,NULL,NULL,NULL,NULL,"déjà mort en 1358",NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2890,"berengaria de pin","berengaria","de pin",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2892,"bernard de roviera","bernard","de roviera",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1248,"bernardus aloyni","bernardi","aloyni",NULL,NULL,"dominus",NULL,"prioris curthedonis","quondam prevot",NULL,NULL,NULL,NULL,NULL," Bernard Aloyni","homme"
1778,"odeta pelati","odeta","pelati",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2893,"bertomieu de veyries","bertomieu","de veyries",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1300,"stephanus husoli","stephanus","husoli",NULL,NULL,"magister",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1310,"petrus de segureto","petrus","de segureto",NULL,NULL,"dominus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1312,"petrus tausanichi","petrus","tausanichi",NULL,NULL,"magister",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1294,"johannes bessonis","johannes","bessonis",NULL,NULL,"magister","notarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1302,"johannes boquien","johannes","boquien",NULL,NULL,"magister","notarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1320,"petrus gay","petrus","gay",NULL,NULL,"magister","notarius curie temporalis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1337,"guillelmus de riali","guillelmus","de riali",NULL,NULL,"dominus","syndicus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1339,"johannes riperie","johannes","riperie",NULL,NULL,"dominus","notarius curie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1359,"guillelmus mathei","guillelmus","mathei",NULL,NULL,"magister","notarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1313,"aymericus burgensem","aymericus","burgensem",NULL,NULL,"dominus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1314,"hugonus de riali","hugonus","de riali",NULL,NULL,"domicellus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1317,"galhardus chaputii","galhardus","chaputii",NULL,NULL,"magister",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2229,"odeta ati","odeta","ati",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2894,"bertran de bederrida","bertran","de bederrida",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2223,"micheleta petit","micheleta","petit",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1579,"donzeleta philiberti","donzeleta","philiberti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1329,"esteve feron","esteve","feron",NULL,NULL,NULL,"balhier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1704,"johannes de misimbertz","johannes","de misimbertz",NULL,NULL,"magister","procurador in curie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1368,"petrus de malausana","petrus","de malausana",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
689,"agnesie de loco","agnesie","de loco",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
875,"alziatius de podio luperio","alziatius","de podio luperio",NULL,NULL,"dominus de crozanhis aptensis dioc.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
783,"huguitio sive gocho de peroza","huguitio sive gocho","de peroza",NULL,NULL,NULL,"cursor pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
968,"pontius guiberti","pontius","guiberti",NULL,NULL,NULL,"mercator sive burgensis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2545,"pons berela","pons","berela",NULL,"avinione",NULL,NULL,NULL,NULL,NULL,"civis avinionis",NULL,NULL,NULL,NULL,"homme"
2548,"arnaudet folquier","arnaudet","folquier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2563,"saurina raynauda","saurina","raynauda",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2569,"benezech fijac","benezech","fijac",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2571,"joan arnols","joan","arnols",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2616,"robert alvet","robert","alvet",NULL,NULL,NULL,"mercadier",NULL,NULL,"dioese de coutance",NULL,NULL,NULL,NULL,NULL,"homme"
2542,"francesc xristol","francesc","xristol",NULL,"puey de bonizii de la dyocezis de florentinna",NULL,"mercadier",NULL,NULL,NULL,"habitator avinionis",NULL,NULL,NULL,NULL,"homme"
2558,"joan teulier","joan","teulier",NULL,"avinhon","borges","causaterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2537,"fransesc de olobrega","fransesc","de olobrega",NULL,"avilhon",NULL,"drapier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2539,"peyre manaldo","peyre","manaldo",NULL,"florentia",NULL,"macellarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2540,"guido manaldo","guido","manaldo",NULL,"florentia",NULL,"macellarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2564,"luc abat","luc","abat",NULL,"florentia",NULL,"cambiador",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2507,"albert mulet","albert","mulet",NULL,NULL,NULL,"laborador",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2560,"perrin bot","perrin","bot",NULL,"avinhon","domicellus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
350,"heredes petri giraudi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes petri girard","heritier"
93,"dulcia helie","dulcia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"dulcia helis","femme"
1194,"robertus de turre","robertus","de turre",NULL,NULL,"dominus","abreviator pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL," Roberti de Turre","homme"
904,"guillelmus de azilhano","guillelmus","de azilhano",NULL,NULL,"domicellus","hostiarius pape",NULL,NULL,NULL,NULL,NULL,"scutifer pape","serviens armorum pape",NULL,"homme"
615,"johannes dauronis","johannes","dauronis",NULL,NULL,"dominus",NULL,NULL,NULL,NULL,NULL,NULL,"miles",NULL,"johannis dauronis","homme"
1210,"jacoba flors","jacoba","flors",NULL,NULL,"magister","procurator curia romana",NULL,NULL,NULL,NULL,NULL,NULL,NULL," Jacoba Flors","femme"
612,"jacobus de sancta agatha","jacobus","de sancta agatha",NULL,NULL,"magister","procurator in curia romana",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jacob de s-agatha","homme"
646,"guillelmus castanher","guillelmus","castanher","vianesi",NULL,NULL,"ortolanus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"guillelm castanher","homme"
616,"guillelmus raymundi","guillelmus","raymundi",NULL,NULL,"domicellus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"guillelm ramund","homme"
636,"guillelmus amici","guillelmus","amici",NULL,NULL,"dominus",NULL,"patriarcha ierosolimitanus",NULL,NULL,"civis avinionis",NULL,NULL,NULL,"guillelm amici","homme"
2881,"ademarius de agrifolio","ademarius","de agrifolio",NULL,NULL,"dominus",NULL,NULL,NULL,NULL,NULL,NULL,"miles",NULL,NULL,"homme"
2882,"joan argenton","joan","argenton",NULL,NULL,NULL,"portier pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2887,"raymon de sazo","raymon","de sazo",NULL,NULL,NULL,"laborador",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2880,"giraut bedel","giraut","bedel",NULL,NULL,"maystre",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2925,"laugier bermon","laugier","bermon",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2883,"heres de bertran bescarel","bertran","bescarel",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
2884,"bertran bescarel","bertran","bescarel",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2885,"moneta teyseyris","moneta","teuseyris",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2886,"alayzays de sazo","alayzays","de sazo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2888,"alycarda alvernas","alycarda","alvernas",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2926,"Laurens Chartras","laurens","chartras",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1377,"catherina de cornis","catherina","de cornis",NULL,NULL,"domina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1739,"johanneta poleta","johanneta","poleta",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2475,"mona de mediolano","mona","de mediolano",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2478,"anthoneta salinis","anthoneta","salinis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2480,"laurentia martini","laurentia","martini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1756,"margarita poterii","margarita","poterii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1363,"beleta nigri","beleta","nigri",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1367,"mona rigori","mona","rigori",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1369,"audeta de verduno","audeta","de verduno",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1374,"quatarinia guge","quatarinia","guge",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1378,"jaumeta danie","jaumeta","danie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1381,"jacmeta de perti","jacmeta","de perti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1387,"blanqueta fabri ","blanqueta","fabri",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1375,"jacomine rostagni","jacomine","rostagni",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
695,"anibaldus de cicano","anibaldus","de cicano",NULL,NULL,"dominus",NULL,"cardinalis neapolitani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
698,"petrus judicis","petrus","judicis",NULL,NULL,"dominus",NULL,"archiepiscopus narbonensis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2612,"peyre vergier","peyre","vergier",NULL,"evescat de santas",NULL,"cuoc de levque de santas",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2620,"bertran fornier","bertran","fornier",NULL,"avinione",NULL,"speciayre",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2629,"rostanh faraut","rostanh","faraut",NULL,"vinhon",NULL,"drapier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2577,"pons vielh","pons","vielh",NULL,NULL,NULL,"laorador",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2574,"lambert gavadan","lambert","gavadan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2575,"marieta de deux","marieta","de deux",NULL,NULL,NULL,NULL,"sorres morgas del monestier de sancta katherina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2576,"beleta de deux","beleta","de deux",NULL,NULL,NULL,NULL,"sorres morgas del monestier de sancta katherina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2573,"belianda gavaudan","belianda","gavaudan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1227,"petronilla benedicti","petronilla","benedicti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Petronilla Benedicti","femme"
1255,"clareta vite","clareta","vite",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Clarete Vite","femme"
1257,"francisca boqueri","francisca","boqueri",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Francisca Boqueri","femme"
1258,"francisca johannis","francisca","johannis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Francisca Johannis","femme"
1261,"gaufrida de turre","gaufrida","de turre",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Gaufrida de Turre","femme"
1264,"guillelma de cistarano","guillelma","de cistarano",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Guillelma de Cistarano","femme"
1267,"jacoba raynaudi","jacoba","raynaudi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Jacoba Raynaudi","femme"
2907,"guilhem de cornillon","guilhem","de cornillon",NULL,"avinione",NULL,"curatier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2944,"peyre adam","peyre","adam",NULL,"avinione",NULL,"mercadier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2903,"francesc raymon","francesc","raymon",NULL,"avinione","borges",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2916,"jaucme faraut","jaucme","faraut",NULL,"avinione","donzel",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2923,"joan terrin","joan","terrin",NULL,"florensa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2635,"raymundus fabre","raymundus","fabre",NULL,NULL,NULL,"candelier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2636,"guillaume de vilato","guillaume","de vilato",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
114,"alaizeta salvatoris","alaizeta","salvatoris",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"alayseta salvator","femme"
120,"catherina fabri","catherina","fabri",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"catherine fabri","femme"
510,"jordana milhatii","jordana",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jordana milhatii","femme"
54,"catherina de rome","catherina","de rome",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"catherine de rome","femme"
58,"sanxia motonerie","sanxia","motonerie",NULL,NULL,"domina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"sanxia motoneri","femme"
70,"dolsalina bossa","dolsalina","bossa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"dolsalina bossa","femme"
77,"johanneta de piscariis","johanneta","de piscariis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"johanne de piscariis","femme"
91,"timburgis vayrane","timburgis sive burgueta","vayrane","gardelle",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"tymburgia vayrane","femme"
95,"peironeta johanne","peironeta","johanne",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"peyronete johanne","femme"
96,"jacoba johannis","jacoba",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jacoba johannis","femme"
97,"guillerma de fabrica","guillerma","de fabrica",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"guillerma de fabrica","femme"
102,"margarita sperandei","margarita",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"margarite sperandieu","femme"
106,"dolsalina davina","dolsalina","davina","dels uchautz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"dolsalina davina","femme"
119,"guillermeta boerie","guillermeta","boerie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"guillermeta boeri","femme"
150,"alzatia firman","alzatia","firman",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"alasatia firman","femme"
154,"margarita massana","margarita","massana",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"margarite masan","femme"
155,"cecilia radulfe","cecilia","radulfe",NULL,NULL,"domina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"cecilie radulfe","femme"
158,"johanna uzole","johanna","uzole",NULL,"volobrica",NULL,NULL,NULL,NULL,"uticensis diocesis",NULL,NULL,NULL,NULL,"johanne uzole","femme"
168,"berengaria boerie","berengaria","boerie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"berengaria boeri","femme"
172,"margarita de mairossio","margarita","de mairossio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"margarite de mairossio","femme"
173,"leoneta milonis","leoneta",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"leonete milon","femme"
182,"mirabella johannis","mirabella","johannis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"mirabella johannis","femme"
183,"lippa de viamager","lippa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"lippe de viamager","femme"
184,"catherina raynerii","catherina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"catherine raynerii","femme"
189,"bartholomea olivarie","bartholomea","olivarie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"bartholomea olivarie","femme"
232,"mona vaquerie","mona","vaquerie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"mona vaquer","femme"
236,"stephania de brancolis","stephania","de brancolis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"stephania de brancolis","femme"
237,"bertranda de brancolis","bertranda","de brancolis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"bertranda de brancolis","femme"
243,"mona boerie","mona","boerie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"mona boeri","femme"
254,"oliveria falconis","oliveria",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"oliveria falconis","femme"
313,"jacometa grassi","jacometa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"habitator avinionis",NULL,NULL,NULL,"jacometa grassi","femme"
318,"margarita arquerie","margarita","arquerie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"margarite arquerie","femme"
322,"jacmeta uzole","jacmeta","uzole",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jacmete uzole","femme"
376,"mingeta de narbona","mingeta","de narbona",NULL,NULL,NULL,"mulier communis et publica",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"mingeta de narbona","femme"
374,"stephaneta de laz fayssas","stephaneta","de laz fayssas",NULL,NULL,NULL,"ortolana",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"stephaneta de laz fayssas","femme"
383,"anthoneta de solerio","anthoneta",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"anthoneta de solerio","femme"
1467,"catherine auricule","catherine","auricule",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1447,"mathee bedochie","mathee","bedochie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2487,"heredes hugonis imberti de lunelo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
170,"testa cresci de castello","testa","cresci de castello",NULL,"civitate castelli","magister","notarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"testa cresci de castel","homme"
473,"jacobus roberti","jacobus","roberti",NULL,"avinione","domicellus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jacob roberti","homme"
426,"bertrandus astoaudi","bertrandus","astoaudi",NULL,"avinione","domicellus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"bertrand astoaud","homme"
407,"alpratius mataroni","alpratius","mataroni",NULL,NULL,"domicellus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"alpratii matharon","homme"
431,"castonus de pistilhaco","castonus","de pistilhaco",NULL,NULL,"domicellus",NULL,NULL,NULL,NULL,NULL,NULL,"dominus petragoricensis",NULL,"castonus de pistilhaco","homme"
2483,"margarita augelerie","margarita","augelerie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1567,"coleta bensensac","coleta","bensensac",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1559,"catherina borgonho","catherina","borgonho",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1558,"bona dalmatie","bona","dalmatie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
895,"catherina de aramone","catherina","de aramone",NULL,NULL,"domina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2864,"rolant breton","rolant","breton",NULL,NULL,NULL,"sabatier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
701,"audoynus alberti","audoynus","alberti",NULL,NULL,"dominus",NULL,"cardinalis episcopi ostiensis","quondam 1366",NULL,NULL,NULL,NULL,NULL,NULL,"homme"
713,"berardus de cicano ","berardus","de cicano",NULL,NULL,"nobilis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
874,"alfanta scote","alfanta","scote",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
699,"arnaldus faiole","arnaldus","faiole",NULL,NULL,NULL,"rectoris hospitalis de rancurello",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2865,"maria baron","maria","baron",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2866,"peyre baron","peyre","baron",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2868,"aynes donsa","aynes","donsa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2869,"franses frichier","franses","frichier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2870,"joan de borgollha","joan","de borgollha",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2871,"bertranna augustina","bertranna","augustina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2872,"marota de nova villa","marota","de nova villa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2873,"alazays ypoliti","alazays","ypoliti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2874,"juston ypoliti","juston","ypoliti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
